angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0908274,79.0007,-0.13787,1.44712,0.457634,5.16761,6.17644,8.17351,12.439,23.6013,67.6052,186.053,117.238,80.2771,69.372,61.0916,49.3561,38.386,29.7108,23.293,18.0669,14.5939,12.444,11.1803,7857.04,3,0.0760346442461013,1.0,0.0003712320467457
0.0892761,79.8356,-0.188114,1.45545,0.45017,5.22968,6.2473,8.24046,12.4574,23.245,62.5597,187.874,124.219,83.2859,71.5311,62.7008,50.324,38.8982,29.9597,23.4012,18.0938,14.5829,12.4154,11.1431,7969.79,3,0.0778237849473953,1.0,0.0003250687848776
0.0875291,80.6836,-0.245336,1.46499,0.442711,5.29012,6.31258,8.29809,12.4595,22.8665,58.1076,189.674,132.687,86.789,74.0188,64.5418,51.4229,39.4791,30.2449,23.5297,18.1321,14.5788,12.3917,11.1097,8083.88,3,0.0802744522690773,1.0,0.0002668607980012
0.0855518,81.5443,-0.308852,1.47674,0.435262,5.34869,6.37131,8.34575,12.4444,22.4639,54.1218,191.472,143.191,90.924,76.9187,66.6697,52.6811,40.1421,30.5732,23.6821,18.1835,14.5829,12.3736,11.0806,8199.26,3,0.0806138522922992,1.0,0.0002032867399975
0.0833605,82.4209,-0.384246,1.49438,0.427841,5.40356,6.42355,8.38374,12.4134,22.0433,50.5505,193.261,156.371,95.8218,80.3017,69.1264,54.116,40.8931,30.9466,23.8591,18.2484,14.5951,12.3611,11.0558,8311.69,3,0.0713773570954799,1.0,0.0001349362311884
0.0811906,83.3129,-0.484405,1.51761,0.420433,5.4552,6.47189,8.41684,12.3775,21.64,47.4893,194.956,164.024,101.394,84.0777,71.8321,55.6693,41.6955,31.3428,24.0474,18.3191,14.611,12.3513,11.0334,8422.93,3,0.0608456030488014,1.0,9.142283815890551e-05
0.0793161,84.2155,-0.588282,1.54122,0.41302,5.50562,6.51938,8.4505,12.3487,21.2878,44.9902,196.558,168.417,107.411,88.0655,74.6443,57.2496,42.4959,31.7316,24.2294,18.386,14.6249,12.3407,11.0107,8540.6,3,0.0513223327696323,1.0,6.421065190806985e-05
0.0778623,85.1277,-0.681097,1.56327,0.405576,5.55583,6.56749,8.48721,12.3319,20.996,42.9883,198.031,171.592,113.713,92.1417,77.4695,58.7999,43.2635,32.0967,24.3962,18.4442,14.634,12.3274,10.9865,8666.93,3,0.0438799168914556,1.0,4.619293322321028e-05
0.0768292,86.05,-0.75783,1.58247,0.398087,5.60595,6.61635,8.52702,12.3266,20.7579,41.3745,199.365,174.042,120.254,96.2661,80.2774,60.3039,43.9908,32.4345,24.5461,18.4931,14.638,12.3112,10.9607,8803.47,3,0.0393277186900377,1.0,3.3845085999928416e-05
0.0761435,86.9833,-0.820267,1.59094,0.390531,5.6556,6.66533,8.56868,12.3295,20.5596,40.0392,200.0,176.023,127.108,100.478,83.0937,61.777,44.6874,32.7512,24.6829,18.5349,14.6382,12.293,10.9338,8951.05,3,0.036171905323863,1.0,2.551135548856109e-05
0.0757006,87.9273,-0.87377,1.59597,0.382894,5.70422,6.71351,8.61043,12.3361,20.3861,38.8906,145.103,177.699,134.465,104.878,85.9847,63.2556,45.373,33.0576,24.8129,18.573,14.6366,12.2741,10.9068,9110.85,3,0.0414976827800273,1.0,2.9830870334990323e-05
0.0751855,88.8828,-0.911636,1.60187,0.375177,5.74995,6.75812,8.64735,12.336,20.2064,37.7978,126.954,179.266,142.999,109.846,89.1946,64.8669,46.1117,33.3874,24.9546,18.6173,14.6389,12.2581,10.8821,9283.7,3,0.0532577611505985,1.0,2.6790861738845703e-05
0.0706922,89.8491,-0.952139,1.61144,0.367575,5.78971,6.79462,8.67165,12.3127,19.977,36.6078,111.536,180.951,153.693,116.17,93.2105,66.8513,47.0189,33.7986,25.1393,18.6844,14.6546,12.2509,10.864,9470.42,3,0.0477630849927663,1.0,2.1500019647646697e-05
0.0657388,90.8274,-1.06182,1.62513,0.360251,5.82359,6.82318,8.68379,12.2679,19.7041,35.3519,98.4958,182.728,159.922,124.24,98.2176,69.2684,48.1124,34.2969,25.3689,18.7748,14.684,12.2527,10.8526,9647.76,3,0.0341423816978931,1.0,1.4788996486458929e-05
0.0607665,91.8079,-1.22093,1.63384,0.35318,5.85481,6.84864,8.69218,12.2192,19.4355,34.1868,88.325,184.383,163.984,133.693,103.904,71.9233,49.2866,34.8258,25.6121,18.8718,14.7173,12.2574,10.8436,9821.33,3,0.0222307886928319,1.0,8.794335008133202e-06
0.0560961,92.7924,-1.38179,1.63933,0.346335,5.88578,6.87451,8.7028,12.1788,19.2014,33.1921,80.6918,185.793,166.976,144.079,109.93,74.6282,50.4486,35.3384,25.844,18.9624,14.7471,12.2603,10.8337,9987.63,3,0.0096822791732847,1.0,5.016192517359741e-06
0.0519297,93.7897,-1.52249,1.64857,0.3397,5.91799,6.90295,8.71926,12.1537,19.0167,32.3951,75.0831,186.903,169.191,153.203,115.946,77.2156,51.5237,35.7998,26.0466,19.0376,14.7685,12.2583,10.8207,10134.3,3,0.0001517862081527,1.0,3.031513733731117e-06
0.0483643,94.8004,-1.62123,1.66239,0.333263,5.95217,6.935,8.74319,12.1467,18.8861,31.7912,71.0231,187.705,170.786,157.204,121.629,79.5551,52.4608,36.188,26.2097,19.0924,14.7789,12.2498,10.8034,10260.6,3,-0.007554209511727,1.0,2.1665771782863888e-06
