angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.00563353,59.1296,0.689269,-0.622095,-0.843993,21.2087,27.6039,43.3064,105.194,72.7224,16.5996,10.2963,8.03332,7.01576,6.59542,6.20257,5.49238,4.60552,3.70834,2.92794,2.23557,1.76108,1.46621,1.29279,6794.93,2,0.510956633090973,0.05657405853271484,0.024054172635078433
0.00505322,58.9324,1.0269,-0.601911,-0.843466,20.805,26.7924,41.0228,91.2834,178.643,18.3106,10.6901,8.16637,7.0649,6.62132,6.22638,5.51442,4.62486,3.72433,2.94059,2.24501,1.76826,1.472,1.29777,6785.19,2,0.4863203287124634,0.004202396515756845,0.04243871569633484
0.00250834,58.6825,1.21037,-0.586467,-0.84259,20.3467,25.9129,38.714,79.5713,200.0,21.2815,11.3618,8.43797,7.21145,6.72563,6.30293,5.58137,4.68114,3.76842,2.97337,2.26775,1.78446,1.48436,1.30797,6716.63,2,0.45598701238632205,0.00335121382959187,0.03241235911846161
-0.00107843,58.445,1.27766,-0.577191,-0.841413,19.8754,25.0385,36.5476,70.165,200.0,26.4979,12.3647,8.85109,7.45062,6.90724,6.43954,5.67536,4.76013,3.83021,3.01917,2.29937,1.80685,1.50138,1.32195,6693.65,2,0.41196056306362155,0.004236122593283653,0.029960080981254578
-0.00467092,58.2492,1.24946,-0.572819,-0.840005,19.4272,24.2276,34.6321,62.8428,200.0,36.472,13.7616,9.40019,7.76992,7.15284,6.62844,5.78553,4.84484,3.89716,3.06934,2.33445,1.83199,1.52067,1.33794,6672.86,2,0.36944808661937717,0.005194655945524573,0.027520325779914857
-0.00727398,58.0811,1.17672,-0.572904,-0.838468,19.0292,23.52,33.0222,57.2772,168.046,59.8924,15.6145,10.0644,8.14597,7.44017,6.84884,5.91428,4.91722,3.95579,3.11448,2.36701,1.856,1.53953,1.35385,6656.17,2,0.3510045200586319,0.02172988001257181,0.022189050912857056
-0.00865299,57.943,1.14696,-0.576323,-0.83686,18.6813,22.9101,31.6767,52.9814,134.102,171.615,18.1005,10.852,8.57517,7.76411,7.09517,6.05716,4.97667,4.00168,3.15137,2.39491,1.87743,1.5569,1.36883,6652.62,2,0.27754871249198915,0.08719507604837418,0.005089255049824715
-0.00807459,57.9249,1.0224,-0.581138,-0.835304,18.3967,22.4142,30.6053,49.7569,114.104,200.0,21.3085,11.71,9.0156,8.0886,7.33647,6.19097,5.02569,4.02352,3.17188,2.41284,1.89273,1.57023,1.38088,6691.02,2,0.30242842733860015,0.1313945189118385,0.0026950094848871235
-0.0057295,58.0529,1.06899,-0.585545,-0.833861,18.1628,22.0081,29.7412,47.2714,101.032,200.0,25.5796,12.6407,9.46317,8.40985,7.5696,6.31388,5.06535,4.02234,3.1764,2.42073,1.90167,1.57922,1.38969,6737.91,2,0.36364161372184756,0.13145777136087416,0.0022384509444236755
-0.00285417,58.0785,1.24592,-0.58951,-0.832453,17.9436,21.6325,28.9598,45.1216,91.093,200.0,32.3693,13.8103,10.0016,8.79291,7.84702,6.46268,5.1199,4.02294,3.17615,2.42558,1.90866,1.58686,1.39749,6737.45,2,0.43244757056236266,0.11121489107608794,0.001916528306901455
